2127000 15 9
2128000 19 5
2129000 18 6
2130000 16 8
2131000 15 9
2132000 15 9
2133000 15 9
2134000 15 9
2135000 15 9
2136000 20 4
2137000 15 9
2138000 19 5
2139000 16 8
2140000 15 9
2141000 16 8
2142000 15 9
2143000 14 10
2144000 16 8
2145000 16 8
2146000 19 5
2147000 18 6
2148000 20 4
2149000 21 3
2150000 20 4
2151000 19 5
2152000 19 5
2153000 20 4
2154000 19 5
2155000 20 4
2156000 20 4
2157000 20 4
2158000 19 5
2159000 19 5
2160000 21 3
2161000 20 4
2162000 20 4
2163000 15 9
2164000 16 8
2165000 16 8
2166000 16 8
2167000 20 4
2168000 15 9
2169000 15 9
2170000 15 9
2171000 20 4
2172000 15 9
2173000 15 9
2174000 15 9
2175000 20 4
2176000 16 8
2177000 17 7
2178000 17 7
2179000 17 7
2180000 21 3
2181000 17 7
2182000 17 7
2183000 21 3
2184000 21 3
2185000 15 9
2186000 21 3
2187000 20 4
2188000 21 3
2189000 22 2
2190000 21 3
2191000 23 1
2192000 22 2
2193000 22 2
2194000 22 2
2195000 22 2
2196000 22 2
2197000 23 1
2198000 22 2
2199000 20 4
2200000 20 4
2201000 15 9
2202000 22 2
2203000 21 3
2204000 22 2
2205000 22 2
2206000 22 2
2207000 20 4
2208000 18 6
2209000 23 1
2210000 18 6
2211000 22 2
2212000 18 6
2213000 23 1
2214000 16 8
2215000 15 9
2216000 18 6
2217000 21 3
2218000 20 4
2219000 20 4
2220000 22 2
2221000 22 2
2222000 22 2
2223000 22 2
2224000 20 4
2225000 23 1
2226000 22 2
2227000 20 4
2228000 20 4
2229000 22 2
2230000 19 5
2231000 21 3
2232000 22 2
2233000 22 2
2234000 22 2
2235000 22 2
2236000 21 3
2237000 23 1
2238000 21 3
2239000 20 4
2240000 20 4
2241000 17 7
2242000 17 7
2243000 20 4
2244000 20 4
2245000 21 3
2246000 16 8
2247000 17 7
2248000 17 7
2249000 16 8
2250000 16 8
2251000 15 9
2252000 21 3
2253000 21 3
2254000 18 6
2255000 17 7
2256000 17 7
2257000 21 3
2258000 16 8
2259000 21 3
2260000 16 8
2261000 16 8
2262000 17 7
2263000 21 3
2264000 16 8
2265000 16 8
2266000 16 8
2267000 16 8
2268000 16 8
2269000 19 5
2270000 16 8
2271000 16 8
2272000 16 8
2273000 16 8
2274000 21 3
2275000 21 3
2276000 16 8
2277000 16 8
2278000 16 8
2279000 15 9
2280000 15 9
2281000 16 8
2282000 16 8
2283000 16 8
2284000 15 9
2285000 15 9
2286000 21 3
2287000 21 3
2288000 16 8
2289000 16 8
2290000 15 9
2291000 16 8
2292000 16 8
2293000 16 8
2294000 16 8
2295000 15 9
2296000 15 9
2297000 16 8
2298000 15 9
2299000 15 9
2300000 16 8
2301000 16 8
2302000 15 9
2303000 15 9
2304000 15 9
2305000 15 9
2306000 15 9
2307000 20 4
2308000 20 4
2309000 15 9
2310000 15 9
2311000 15 9
2312000 15 9
2313000 15 9
2314000 15 9
2315000 15 9
2316000 16 8
2317000 20 4
2318000 20 4
2319000 16 8
2320000 19 5
2321000 20 4
2322000 20 4
2323000 20 4
2324000 20 4
2325000 20 4
2326000 14 10
2327000 14 10
2328000 19 5
2329000 19 5
2330000 14 10
2331000 15 9
2332000 15 9
2333000 15 9
2334000 19 5
2335000 15 9
2336000 19 5
2337000 17 7
2338000 16 8
2339000 20 4
2340000 18 6
2341000 18 6
2342000 18 6
2343000 18 6
2344000 14 10
2345000 17 7
2346000 20 4
2347000 16 8
2348000 20 4
2349000 16 8
2350000 20 4
2351000 13 11
2352000 18 6
2353000 14 10
2354000 18 6
2355000 14 10
2356000 16 8
2357000 14 10
2358000 14 10
2359000 14 10
2360000 20 4
2361000 21 3
2362000 21 3
2363000 19 5
2364000 19 5
2365000 18 6
2366000 15 9
2367000 15 9
2368000 14 10
2369000 14 10
2370000 14 10
2371000 18 6
2372000 19 5
2373000 15 9
2374000 15 9
2375000 16 8
2376000 16 8
2377000 16 8
2378000 16 8
2379000 14 10
2380000 15 9
2381000 19 5
2382000 15 9
2383000 14 10
2384000 17 7
2385000 19 5
2386000 19 5
2387000 19 5
2388000 19 5
2389000 19 5
2390000 17 7
2391000 18 6
2392000 17 7
2393000 17 7
2394000 19 5
2395000 18 6
2396000 18 6
2397000 18 6
2398000 18 6
2399000 19 5
2400000 18 6
2401000 18 6
2402000 18 6
2403000 13 11
2404000 18 6
2405000 17 7
2406000 18 6
2407000 18 6
2408000 18 6
2409000 19 5
2410000 19 5
2411000 20 4
2412000 20 4
2413000 18 6
2414000 17 7
2415000 17 7
2416000 17 7
2417000 18 6
2418000 18 6
2419000 17 7
2420000 19 5
2421000 19 5
2422000 18 6
2423000 20 4
2424000 18 6
2425000 18 6
2426000 17 7
2427000 19 5
2428000 19 5
2429000 18 6
2430000 18 6
2431000 19 5
2432000 18 6
2433000 18 6
2434000 19 5
2435000 14 10
2436000 20 4
2437000 18 6
2438000 15 9
2439000 20 4
2440000 19 5
2441000 20 4
2442000 20 4
2443000 19 5
2444000 13 11
2445000 14 10
2446000 17 7
2447000 16 8
2448000 14 10
2449000 14 10
2450000 14 10
2451000 15 9
2452000 13 11
2453000 13 11
2454000 13 11
2455000 13 11
2456000 17 7
2457000 18 6
2458000 13 11
2459000 20 4
2460000 13 11
2461000 13 11
2462000 20 4
2463000 19 5
2464000 21 3
2465000 21 3
2466000 21 3
2467000 21 3
2468000 18 6
2469000 20 4
2470000 20 4
2471000 19 5
2472000 21 3
2473000 19 5
2474000 17 7
2475000 20 4
2476000 18 6
2477000 13 11
2478000 14 10
2479000 13 11
2480000 18 6
2481000 15 9
2482000 17 7
2483000 17 7
2484000 20 4
2485000 18 6
2486000 18 6
2487000 17 7
2488000 15 9
2489000 13 11
2490000 16 8
2491000 19 5
2492000 14 10
2493000 14 10
2494000 15 9
2495000 16 8
2496000 15 9
2497000 17 7
2498000 18 6
2499000 16 8
2500000 14 10
2501000 20 4
2502000 15 9
2503000 14 10
2504000 16 8
2505000 17 7
2506000 17 7
2507000 18 6
2508000 17 7
2509000 21 3
2510000 21 3
2511000 18 6
2512000 14 10
2513000 16 8
2514000 16 8
2515000 18 6
2516000 16 8
2517000 21 3
2518000 17 7
2519000 17 7
2520000 15 9
2521000 18 6
2522000 15 9
2523000 18 6
2524000 21 3
2525000 16 8
2526000 14 10
2527000 18 6
2528000 20 4
2529000 15 9
2530000 18 6
2531000 15 9
2532000 13 11
2533000 15 9
2534000 17 7
2535000 14 10
2536000 21 3
2537000 18 6
2538000 20 4
2539000 20 4
2540000 20 4
2541000 21 3
2542000 18 6
2543000 21 3
2544000 20 4
2545000 20 4
2546000 21 3
2547000 18 6
2548000 20 4
2549000 18 6
2550000 21 3
2551000 15 9
2552000 18 6
2553000 17 7
2554000 20 4
2555000 19 5
2556000 18 6
2557000 20 4
2558000 19 5
2559000 19 5
2560000 20 4
2561000 20 4
2562000 20 4
2563000 20 4
2564000 18 6
2565000 20 4
2566000 18 6
2567000 20 4
2568000 18 6
2569000 18 6
2570000 19 5
2571000 19 5
2572000 19 5
2573000 19 5
2574000 19 5
2575000 19 5
2576000 20 4
2577000 15 9
2578000 20 4
2579000 19 5
2580000 16 8
2581000 18 6
2582000 18 6
2583000 17 7
2584000 19 5
2585000 20 4
2586000 20 4
2587000 20 4
2588000 21 3
2589000 20 4
2590000 20 4
2591000 20 4
2592000 16 8
2593000 20 4
2594000 20 4
2595000 19 5
2596000 20 4
2597000 18 6
2598000 20 4
2599000 19 5
2600000 19 5
2601000 19 5
2602000 19 5
2603000 20 4
2604000 19 5
2605000 18 6
2606000 18 6
2607000 18 6
2608000 18 6
2609000 19 5
2610000 18 6
2611000 19 5
2612000 18 6
2613000 18 6
2614000 18 6
2615000 18 6
2616000 15 9
2617000 15 9
2618000 19 5
2619000 18 6
2620000 18 6
2621000 19 5
2622000 19 5
2623000 18 6
2624000 18 6
2625000 18 6
2626000 20 4
2627000 16 8
2628000 18 6
2629000 19 5
2630000 20 4
2631000 17 7
2632000 18 6
2633000 17 7
2634000 18 6
2635000 18 6
2636000 20 4
2637000 20 4
2638000 20 4
2639000 19 5
2640000 19 5
2641000 18 6
2642000 22 2
2643000 19 5
2644000 21 3
2645000 14 10
2646000 16 8
2647000 16 8
2648000 17 7
2649000 17 7
2650000 15 9
2651000 21 3
2652000 21 3
2653000 21 3
2654000 21 3
2655000 21 3
2656000 19 5
2657000 19 5
2658000 19 5
2659000 17 7
2660000 17 7
2661000 17 7
2662000 21 3
2663000 19 5
2664000 22 2
2665000 21 3
2666000 20 4
2667000 23 1
2668000 21 3
2669000 20 4
2670000 19 5
2671000 19 5
2672000 20 4
2673000 23 1
2674000 22 2
2675000 17 7
2676000 17 7
2677000 21 3
2678000 18 6
2679000 17 7
2680000 17 7
2681000 18 6
2682000 17 7
2683000 18 6
2684000 20 4
2685000 19 5
2686000 20 4
2687000 19 5
2688000 21 3
2689000 20 4
2690000 20 4
2691000 20 4
2692000 20 4
2693000 21 3
2694000 18 6
2695000 18 6
2696000 17 7
2697000 17 7
2698000 19 5
2699000 20 4
2700000 21 3
2701000 20 4
2702000 17 7
2703000 17 7
2704000 18 6
2705000 18 6
2706000 16 8
2707000 16 8
2708000 16 8
2709000 17 7
2710000 17 7
2711000 16 8
2712000 17 7
2713000 19 5
2714000 20 4
2715000 18 6
2716000 20 4
2717000 18 6
2718000 14 10
2719000 20 4
2720000 15 9
2721000 17 7
2722000 17 7
2723000 14 10
2724000 15 9
2725000 17 7
2726000 16 8
2727000 18 6
2728000 13 11
2729000 14 10
2730000 13 11
2731000 15 9
2732000 19 5
2733000 18 6
2734000 16 8
2735000 16 8
2736000 16 8
2737000 16 8
2738000 16 8
2739000 16 8
2740000 16 8
2741000 17 7
2742000 16 8
2743000 20 4
2744000 22 2
2745000 19 5
2746000 17 7
2747000 20 4
2748000 17 7
2749000 21 3
2750000 22 2
2751000 19 5
2752000 19 5
2753000 15 9
2754000 20 4
2755000 21 3
2756000 22 2
2757000 20 4
2758000 18 6
2759000 16 8
2760000 20 4
2761000 19 5
2762000 20 4
2763000 19 5
2764000 19 5
2765000 15 9
2766000 17 7
2767000 16 8
2768000 16 8
2769000 20 4
2770000 20 4
2771000 19 5
2772000 20 4
2773000 18 6
2774000 18 6
2775000 18 6
2776000 19 5
2777000 19 5
2778000 19 5
2779000 18 6
2780000 18 6
2781000 20 4
2782000 19 5
2783000 18 6
2784000 19 5
2785000 19 5
2786000 19 5
2787000 19 5
2788000 21 3
2789000 19 5
2790000 19 5
2791000 21 3
2792000 22 2
2793000 21 3
2794000 20 4
2795000 20 4
2796000 20 4
2797000 21 3
2798000 21 3
2799000 21 3
2800000 20 4
2801000 21 3
2802000 21 3
2803000 20 4
2804000 21 3
2805000 20 4
2806000 19 5
2807000 19 5
2808000 19 5
2809000 19 5
2810000 19 5
2811000 19 5
2812000 20 4
2813000 18 6
2814000 20 4
2815000 20 4
2816000 20 4
2817000 19 5
2818000 19 5
2819000 19 5
2820000 21 3
2821000 20 4
2822000 19 5
2823000 21 3
2824000 21 3
2825000 20 4
2826000 21 3
2827000 20 4
2828000 20 4
2829000 20 4
2830000 20 4
2831000 20 4
2832000 21 3
2833000 20 4
2834000 20 4
2835000 20 4
2836000 21 3
2837000 20 4
2838000 22 2
2839000 21 3
2840000 21 3
2841000 22 2
2842000 20 4
2843000 21 3
2844000 20 4
2845000 20 4
2846000 20 4
2847000 20 4
2848000 20 4
2849000 20 4
2850000 22 2
2851000 20 4
2852000 19 5
2853000 20 4
2854000 21 3
2855000 21 3
2856000 22 2
2857000 22 2
2858000 22 2
2859000 21 3
2860000 22 2
2861000 22 2
2862000 22 2
2863000 22 2
2864000 22 2
2865000 21 3
2866000 21 3
2867000 21 3
2868000 21 3
2869000 21 3
2870000 21 3
2871000 22 2
2872000 23 1
2873000 22 2
2874000 22 2
2875000 21 3
2876000 20 4
2877000 20 4
2878000 20 4
2879000 20 4
2880000 22 2
2881000 21 3
2882000 21 3
2883000 21 3
2884000 21 3
2885000 21 3
2886000 21 3
2887000 21 3
2888000 21 3
2889000 21 3
2890000 21 3
2891000 22 2
2892000 20 4
2893000 20 4
2894000 21 3
2895000 21 3
2896000 21 3
2897000 22 2
2898000 22 2
2899000 23 1
2900000 22 2
2901000 21 3
2902000 20 4
2903000 21 3
2904000 21 3
2905000 20 4
2906000 20 4
2907000 20 4
2908000 21 3
2909000 19 5
2910000 20 4
2911000 20 4
2912000 20 4
2913000 20 4
2914000 21 3
2915000 20 4
2916000 20 4
2917000 20 4
2918000 19 5
2919000 19 5
2920000 19 5
2921000 19 5
2922000 19 5
2923000 20 4
2924000 20 4
2925000 20 4
2926000 21 3
2927000 20 4
2928000 21 3
2929000 21 3
2930000 20 4
2931000 21 3
2932000 21 3
2933000 21 3
2934000 21 3
2935000 21 3
2936000 21 3
2937000 22 2
2938000 22 2
2939000 23 1
2940000 23 1
2941000 22 2
2942000 21 3
2943000 22 2
2944000 23 1
2945000 21 3
2946000 21 3
2947000 22 2
2948000 22 2
2949000 21 3
2950000 21 3
2951000 20 4
2952000 19 5
2953000 20 4
2954000 19 5
2955000 21 3
2956000 18 6
2957000 22 2
2958000 21 3
2959000 22 2
2960000 22 2
2961000 21 3
2962000 22 2
2963000 20 4
2964000 22 2
2965000 21 3
2966000 21 3
2967000 20 4
2968000 21 3
2969000 20 4
2970000 22 2
2971000 21 3
2972000 21 3
2973000 22 2
2974000 21 3
2975000 21 3
2976000 21 3
2977000 21 3
2978000 21 3
2979000 21 3
2980000 22 2
2981000 21 3
2982000 22 2
2983000 20 4
2984000 21 3
2985000 20 4
2986000 22 2
2987000 20 4
2988000 22 2
2989000 21 3
2990000 22 2
2991000 22 2
2992000 21 3
2993000 21 3
2994000 21 3
2995000 20 4
2996000 20 4
2997000 19 5
2998000 19 5
2999000 20 4
3000000 21 3
3001000 18 6
3002000 18 6
3003000 19 5
3004000 20 4
3005000 20 4
3006000 21 3
3007000 22 2
3008000 24 0
3009000 20 4
3010000 21 3
3011000 21 3
3012000 20 4
3013000 20 4
3014000 19 5
3015000 21 3
3016000 21 3
3017000 20 4
3018000 21 3
3019000 21 3
3020000 22 2
3021000 20 4
3022000 20 4
3023000 22 2
3024000 22 2
3025000 21 3
3026000 20 4
3027000 20 4
3028000 19 5
3029000 19 5
3030000 19 5
3031000 19 5
3032000 19 5
3033000 19 5
3034000 19 5
3035000 19 5
3036000 19 5
3037000 21 3
3038000 18 6
3039000 19 5
3040000 18 6
3041000 19 5
3042000 19 5
3043000 21 3
3044000 19 5
3045000 20 4
3046000 18 6
3047000 18 6
3048000 18 6
3049000 19 5
3050000 19 5
3051000 19 5
3052000 19 5
3053000 20 4
3054000 20 4
3055000 20 4
3056000 19 5
3057000 19 5
3058000 20 4
3059000 21 3
3060000 19 5
3061000 19 5
3062000 19 5
3063000 19 5
3064000 21 3
3065000 21 3
3066000 20 4
3067000 21 3
3068000 18 6
3069000 20 4
3070000 21 3
3071000 18 6
3072000 20 4
3073000 20 4
3074000 20 4
3075000 20 4
3076000 19 5
3077000 20 4
3078000 18 6
3079000 19 5
3080000 19 5
3081000 18 6
3082000 18 6
3083000 18 6
3084000 18 6
3085000 18 6
3086000 17 7
3087000 18 6
3088000 19 5
3089000 19 5
3090000 19 5
3091000 19 5
3092000 18 6
3093000 20 4
3094000 18 6
3095000 20 4
3096000 20 4
3097000 20 4
3098000 20 4
3099000 21 3
3100000 20 4
3101000 19 5
3102000 18 6
3103000 19 5
3104000 19 5
3105000 20 4
3106000 19 5
3107000 19 5
3108000 19 5
3109000 19 5
3110000 19 5
3111000 18 6
3112000 19 5
3113000 19 5
3114000 19 5
3115000 19 5
3116000 20 4
3117000 19 5
3118000 21 3
3119000 21 3
3120000 21 3
3121000 22 2
3122000 21 3
3123000 20 4
3124000 21 3
3125000 21 3
3126000 22 2
3127000 20 4
3128000 20 4
3129000 19 5
3130000 18 6
3131000 20 4
3132000 20 4
3133000 20 4
3134000 20 4
3135000 20 4
3136000 20 4
3137000 20 4
3138000 19 5
3139000 21 3
3140000 20 4
3141000 20 4
3142000 21 3
3143000 19 5
3144000 21 3
3145000 22 2
3146000 22 2
3147000 21 3
3148000 20 4
3149000 19 5
3150000 19 5
3151000 20 4
3152000 20 4
3153000 19 5
3154000 20 4
3155000 21 3
3156000 20 4
3157000 21 3
3158000 22 2
3159000 19 5
3160000 21 3
3161000 21 3
3162000 21 3
3163000 19 5
3164000 19 5
3165000 19 5
3166000 19 5
3167000 19 5
3168000 19 5
3169000 19 5
3170000 19 5
3171000 21 3
3172000 20 4
3173000 19 5
3174000 19 5
3175000 19 5
3176000 19 5
3177000 19 5
3178000 19 5
3179000 19 5
3180000 19 5
3181000 18 6
3182000 19 5
3183000 19 5
3184000 19 5
3185000 19 5
3186000 19 5
3187000 19 5
3188000 19 5
3189000 19 5
3190000 19 5
3191000 19 5
3192000 19 5
3193000 19 5
3194000 19 5
3195000 19 5
3196000 19 5
3197000 19 5
3198000 19 5
3199000 19 5
3200000 19 5
3201000 22 2
3202000 19 5
3203000 19 5
3204000 19 5
3205000 19 5
3206000 19 5
3207000 19 5
3208000 17 7
3209000 19 5
3210000 17 7
3211000 21 3
3212000 19 5
3213000 20 4
3214000 19 5
3215000 21 3
3216000 21 3
3217000 19 5
3218000 19 5
3219000 21 3
3220000 21 3
3221000 20 4
3222000 21 3
3223000 19 5
3224000 20 4
3225000 22 2
3226000 21 3
3227000 21 3
3228000 20 4
3229000 21 3
3230000 21 3
3231000 21 3
3232000 18 6
3233000 19 5
3234000 19 5
3235000 20 4
3236000 21 3
3237000 20 4
3238000 20 4
3239000 19 5
3240000 19 5
3241000 19 5
3242000 19 5
3243000 17 7
3244000 19 5
3245000 19 5
3246000 19 5
3247000 20 4
3248000 19 5
3249000 20 4
3250000 20 4
3251000 20 4
3252000 17 7
3253000 19 5
3254000 20 4
3255000 17 7
3256000 17 7
3257000 18 6
3258000 20 4
3259000 21 3
3260000 19 5
3261000 18 6
3262000 17 7
3263000 18 6
3264000 21 3
3265000 19 5
3266000 21 3
3267000 20 4
3268000 20 4
3269000 23 1
3270000 22 2
3271000 21 3
3272000 22 2
3273000 21 3
3274000 21 3
3275000 20 4
3276000 21 3
3277000 22 2
3278000 21 3
3279000 22 2
3280000 22 2
3281000 22 2
3282000 21 3
3283000 21 3
3284000 21 3
3285000 21 3
3286000 21 3
3287000 23 1
3288000 20 4
3289000 20 4
3290000 20 4
3291000 23 1
3292000 21 3
3293000 21 3
3294000 21 3
3295000 21 3
3296000 19 5
3297000 21 3
3298000 21 3
3299000 21 3
3300000 23 1
3301000 20 4
3302000 22 2
3303000 20 4
3304000 20 4
3305000 20 4
3306000 23 1
3307000 18 6
3308000 19 5
3309000 19 5
3310000 23 1
3311000 20 4
3312000 23 1
3313000 22 2
3314000 21 3
3315000 23 1
3316000 18 6
3317000 22 2
3318000 21 3
3319000 21 3
3320000 22 2
3321000 18 6
3322000 22 2
3323000 19 5
3324000 20 4
3325000 21 3
3326000 19 5
3327000 20 4
3328000 18 6
3329000 19 5
3330000 18 6
3331000 21 3
3332000 22 2
3333000 22 2
3334000 22 2
3335000 21 3
3336000 21 3
3337000 22 2
3338000 20 4
3339000 20 4
3340000 21 3
3341000 21 3
3342000 19 5
3343000 21 3
3344000 22 2
3345000 20 4
3346000 22 2
3347000 22 2
3348000 22 2
3349000 21 3
3350000 20 4
3351000 19 5
3352000 20 4
3353000 20 4
3354000 20 4
3355000 21 3
3356000 20 4
3357000 20 4
3358000 22 2
3359000 21 3
3360000 21 3
3361000 21 3
3362000 19 5
3363000 19 5
3364000 19 5
3365000 19 5
3366000 19 5
3367000 19 5
3368000 19 5
3369000 19 5
3370000 19 5
3371000 17 7
3372000 17 7
3373000 17 7
3374000 18 6
3375000 18 6
3376000 18 6
3377000 17 7
3378000 17 7
3379000 17 7
3380000 21 3
3381000 22 2
3382000 22 2
3383000 20 4
3384000 19 5
3385000 22 2
3386000 20 4
3387000 17 7
3388000 19 5
3389000 17 7
3390000 19 5
3391000 17 7
3392000 16 8
3393000 16 8
3394000 17 7
3395000 18 6
3396000 17 7
3397000 17 7
3398000 16 8
3399000 17 7
3400000 16 8
3401000 17 7
3402000 16 8
3403000 18 6
3404000 18 6
3405000 19 5
3406000 18 6
3407000 20 4
3408000 18 6
3409000 18 6
3410000 18 6
3411000 18 6
3412000 18 6
3413000 19 5
3414000 19 5
3415000 19 5
3416000 18 6
3417000 16 8
3418000 16 8
3419000 19 5
3420000 18 6
3421000 17 7
3422000 19 5
3423000 20 4
3424000 16 8
3425000 16 8
3426000 18 6
3427000 16 8
3428000 16 8
3429000 16 8
3430000 19 5
3431000 18 6
3432000 18 6
3433000 16 8
3434000 18 6
3435000 18 6
3436000 18 6
3437000 18 6
3438000 20 4
3439000 16 8
3440000 18 6
3441000 18 6
3442000 19 5
3443000 17 7
3444000 16 8
3445000 16 8
3446000 18 6
3447000 18 6
3448000 18 6
3449000 18 6
3450000 18 6
3451000 18 6
3452000 18 6
3453000 16 8
3454000 20 4
3455000 18 6
3456000 18 6
3457000 18 6
3458000 18 6
3459000 19 5
3460000 19 5
3461000 17 7
3462000 18 6
3463000 19 5
3464000 19 5
3465000 19 5
3466000 18 6
3467000 18 6
3468000 19 5
3469000 19 5
3470000 19 5
3471000 21 3
3472000 19 5
3473000 19 5
3474000 17 7
3475000 17 7
3476000 17 7
3477000 19 5
3478000 19 5
3479000 21 3
3480000 21 3
3481000 19 5
3482000 21 3
3483000 19 5
3484000 19 5
3485000 21 3
3486000 19 5
3487000 23 1
3488000 20 4
3489000 23 1
3490000 23 1
3491000 21 3
3492000 19 5
3493000 20 4
3494000 18 6
3495000 22 2
3496000 18 6
3497000 19 5
3498000 19 5
3499000 20 4
3500000 23 1
3501000 20 4
3502000 18 6
3503000 18 6
3504000 18 6
3505000 18 6
3506000 20 4
3507000 20 4
3508000 18 6
3509000 18 6
3510000 20 4
3511000 20 4
3512000 21 3
3513000 19 5
3514000 20 4
3515000 19 5
3516000 20 4
3517000 20 4
3518000 19 5
3519000 19 5
3520000 24 0
3521000 18 6
3522000 20 4
3523000 21 3
3524000 19 5
3525000 19 5
3526000 20 4
3527000 23 1
3528000 20 4
3529000 20 4
3530000 20 4
3531000 19 5
3532000 20 4
3533000 23 1
3534000 24 0
3535000 20 4
3536000 20 4
3537000 19 5
3538000 23 1
3539000 23 1
3540000 20 4
3541000 23 1
3542000 23 1
3543000 23 1
3544000 20 4
3545000 20 4
3546000 23 1
3547000 19 5
3548000 20 4
3549000 20 4
3550000 16 8
3551000 20 4
3552000 20 4
3553000 20 4
3554000 23 1
3555000 23 1
3556000 22 2
3557000 22 2
3558000 22 2
3559000 23 1
3560000 20 4
3561000 20 4
3562000 23 1
3563000 20 4
3564000 23 1
3565000 23 1
3566000 24 0
3567000 24 0
3568000 23 1
3569000 22 2
3570000 23 1
3571000 18 6
3572000 23 1
3573000 19 5
3574000 21 3
3575000 19 5
3576000 18 6
3577000 16 8
3578000 18 6
3579000 17 7
3580000 18 6
3581000 17 7
3582000 18 6
3583000 19 5
3584000 18 6
3585000 18 6
3586000 16 8
3587000 15 9
3588000 21 3
3589000 19 5
3590000 22 2
3591000 22 2
3592000 17 7
3593000 19 5
3594000 19 5
3595000 16 8
3596000 16 8
3597000 16 8
3598000 16 8
3599000 17 7
3600000 20 4
3601000 17 7
3602000 20 4
3603000 15 9
3604000 16 8
3605000 14 10
3606000 16 8
3607000 14 10
3608000 14 10
3609000 14 10
3610000 17 7
3611000 15 9
3612000 17 7
3613000 19 5
3614000 17 7
3615000 14 10
3616000 18 6
3617000 18 6
3618000 14 10
3619000 17 7
3620000 16 8
3621000 15 9
3622000 14 10
3623000 14 10
3624000 18 6
3625000 18 6
3626000 18 6
3627000 16 8
3628000 18 6
3629000 18 6
3630000 16 8
3631000 15 9
3632000 19 5
3633000 15 9
3634000 15 9
3635000 14 10
3636000 15 9
3637000 19 5
3638000 19 5
3639000 19 5
3640000 22 2
3641000 22 2
3642000 18 6
3643000 18 6
3644000 17 7
3645000 19 5
3646000 21 3
3647000 20 4
3648000 17 7
3649000 17 7
3650000 18 6
3651000 17 7
3652000 20 4
3653000 17 7
3654000 15 9
3655000 16 8
3656000 17 7
3657000 16 8
3658000 16 8
3659000 16 8
3660000 16 8
3661000 16 8
3662000 15 9
3663000 15 9
3664000 16 8
3665000 16 8
3666000 14 10
3667000 17 7
3668000 15 9
3669000 14 10
3670000 18 6
3671000 18 6
3672000 15 9
3673000 17 7
3674000 17 7
3675000 19 5
3676000 15 9
3677000 16 8
3678000 14 10
3679000 17 7
3680000 17 7
3681000 15 9
3682000 17 7
3683000 17 7
3684000 19 5
3685000 19 5
3686000 21 3
3687000 20 4
3688000 19 5
3689000 18 6
3690000 19 5
3691000 17 7
3692000 17 7
3693000 17 7
3694000 18 6
3695000 17 7
3696000 18 6
3697000 17 7
3698000 17 7
3699000 17 7
3700000 18 6
3701000 19 5
3702000 17 7
3703000 15 9
3704000 18 6
3705000 18 6
3706000 19 5
3707000 19 5
3708000 17 7
3709000 19 5
3710000 19 5
3711000 18 6
3712000 17 7
3713000 18 6
3714000 17 7
3715000 17 7
3716000 16 8
3717000 16 8
3718000 17 7
3719000 18 6
3720000 15 9
3721000 15 9
3722000 16 8
3723000 18 6
3724000 18 6
3725000 15 9
3726000 17 7
3727000 17 7
3728000 16 8
3729000 16 8
3730000 17 7
3731000 17 7
3732000 15 9
3733000 15 9
3734000 16 8
3735000 15 9
3736000 16 8
3737000 18 6
3738000 18 6
3739000 17 7
3740000 19 5
3741000 18 6
3742000 18 6
3743000 15 9
3744000 15 9
3745000 16 8
3746000 16 8
3747000 15 9
3748000 17 7
3749000 16 8
3750000 17 7
3751000 19 5
3752000 14 10
3753000 17 7
3754000 17 7
3755000 19 5
3756000 17 7
3757000 17 7
3758000 17 7
3759000 19 5
3760000 14 10
3761000 17 7
3762000 19 5
3763000 17 7
3764000 19 5
3765000 19 5
3766000 20 4
3767000 19 5
3768000 20 4
3769000 20 4
3770000 20 4
3771000 20 4
3772000 16 8
3773000 18 6
3774000 18 6
3775000 18 6
3776000 17 7
3777000 19 5
3778000 16 8
3779000 17 7
3780000 16 8
3781000 17 7
3782000 17 7
3783000 18 6
3784000 19 5
3785000 17 7
3786000 19 5
3787000 16 8
3788000 16 8
3789000 18 6
3790000 19 5
3791000 15 9
3792000 21 3
3793000 18 6
3794000 19 5
3795000 21 3
3796000 19 5
3797000 19 5
3798000 19 5
3799000 20 4
3800000 19 5
3801000 18 6
3802000 19 5
3803000 17 7
3804000 17 7
3805000 17 7
3806000 18 6
3807000 22 2
3808000 18 6
3809000 20 4
3810000 20 4
3811000 20 4
3812000 20 4
3813000 22 2
3814000 20 4
3815000 21 3
3816000 20 4
3817000 20 4
3818000 20 4
3819000 19 5
3820000 14 10
3821000 16 8
3822000 16 8
3823000 17 7
3824000 16 8
3825000 16 8
3826000 17 7
3827000 15 9
3828000 15 9
3829000 16 8
3830000 17 7
3831000 20 4
3832000 19 5
3833000 19 5
3834000 18 6
3835000 16 8
3836000 19 5
3837000 18 6
3838000 20 4
3839000 18 6
3840000 16 8
3841000 17 7
3842000 18 6
3843000 19 5
3844000 22 2
3845000 20 4
3846000 16 8
3847000 20 4
3848000 14 10
3849000 16 8
3850000 15 9
3851000 16 8
3852000 16 8
3853000 18 6
3854000 18 6
3855000 16 8
3856000 17 7
3857000 19 5
3858000 15 9
3859000 19 5
3860000 20 4
3861000 20 4
3862000 21 3
3863000 18 6
3864000 21 3
3865000 15 9
3866000 17 7
3867000 18 6
3868000 20 4
3869000 20 4
3870000 20 4
3871000 20 4
3872000 21 3
3873000 20 4
3874000 19 5
3875000 20 4
3876000 16 8
